Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197
0.65908,0.60729,0.78854,0.75469,0.65796,0.72187,0.74546,0.69278,0.65476,0.69063,0.74025,0.75789,0.76734,0.72664,0.70737,0.50372,0.64122,0.62865,0.61979,0.69382,0.659,0.56577,0.78906,0.625,0.55789,0.62917,0.58289,0.63192,0.73289,0.69591,0.69695,0.75424,0.64792,0.62195,0.61302,0.64234,0.70632,0.6683,0.58646,0.80372,0.73445,0.74598,0.69427,0.69219,0.79643,0.6715,0.7006,0.71257,0.77984,0.7256,0.73549,0.7189,0.70015,0.57202,0.52723,0.72195,0.65,0.72344,0.6631,0.71057,0.67879,0.63385,0.73132,0.53132,0.7407,0.53854,0.66719,0.77872,0.69754,0.53021,0.6308,0.65164,0.63601,0.58341,0.66979,0.72872,0.68385,0.78862,0.64174,0.68393,0.74435,0.691,0.70476,0.62039,0.72984,0.69695,0.70327,0.62403,0.65737,0.51734,0.63393,0.6,0.73765,0.71778,0.63765,0.72247,0.60469,0.60632,0.62664,0.57768,0.59427,0.79122,0.77976,0.56101,0.51257,0.76049,0.71354,0.62969,0.56793,0.75104,0.71518,0.7433,0.73757,0.63854,0.76354,0.58504,0.62969,0.51518,0.67031,0.62396,0.59695,0.75476,0.64338,0.70327,0.68549,0.42515,0.73497,0.67865,0.76622,0.80216,0.6849,0.7314,0.6247,0.55945,0.59546,0.70781,0.68132,0.6125,0.71875,0.64747,0.75737,0.80164,0.75365,0.61562,0.73914,0.66257,0.79859,0.71987,0.73705,0.77656,0.65997,0.57135,0.64219,0.77552,0.69687,0.79896,0.63185,0.71629,0.71771,0.6683,0.52143,0.66987,0.70216,0.69688,0.6064,0.68237,0.75632,0.59851,0.68132,0.77351,0.59903,0.65484,0.64859,0.77723,0.67775,0.67865,0.75737,0.75365,0.6974,0.70015,0.65171,0.66205,0.72656,0.62091,0.65208,0.5215,0.81414,0.65164,0.75789,0.6131,0.82664,0.61362,0.63043,0.68437,0.56369,0.63973,NaN
0.76592,0.7756,0.73393,0.60632,0.66882,0.66726,0.7532,0.71838,0.72515,0.72351,0.78668,0.70937,0.73772,0.77827,0.67567,0.62292,0.64702,0.72403,0.65476,0.69844,0.62001,0.67991,0.70632,0.76726,0.8,0.60476,0.66875,0.65856,0.75015,0.73073,0.68906,0.71615,0.68601,0.86406,0.74487,0.63445,0.78281,0.67411,0.70685,0.76354,0.74219,0.6183,0.81049,0.61257,0.59271,0.67091,0.71354,0.62671,0.6221,0.76682,0.75365,0.81101,0.60476,0.71414,0.72262,0.64844,0.74226,0.76257,0.66369,0.81935,0.76674,0.75528,0.74844,0.85171,0.65781,0.77872,0.71257,0.66369,0.73251,0.6756,0.68973,0.725,0.79688,0.77448,0.69226,0.69896,0.56882,0.67567,0.72775,0.69911,0.80744,0.58013,0.68765,0.79062,0.71257,0.66525,0.70789,0.77865,0.6099,0.75632,0.80952,0.76101,0.58601,0.83088,0.7308,0.80744,0.70632,0.78906,0.65625,0.75833,0.80528,0.76369,0.73125,0.80312,0.70588,0.72865,0.7381,0.74695,0.69978,0.75685,0.65536,0.81161,0.65484,0.7631,0.65997,0.68549,0.74382,0.73765,0.73757,0.69955,0.62671,0.7625,0.65841,0.75164,0.7224,0.60491,0.68557,0.79799,0.68036,0.6715,0.80737,0.63289,0.70967,0.72969,0.65022,0.75007,0.72671,0.68914,0.74226,0.72604,0.67879,0.60015,0.72612,0.70789,0.66265,0.72031,0.67507,0.83817,0.70833,0.6407,0.67917,0.63341,0.68132,0.69487,0.71101,0.65372,0.63542,0.69799,0.67976,0.79583,0.58244,0.81615,0.7526,0.70164,0.66101,0.77552,0.67359,0.73125,0.73594,0.75015,0.71525,0.68876,0.81257,0.70997,0.77418,0.78549,0.76615,0.65424,0.71153,0.72039,0.73445,0.63973,0.66882,0.709,0.70893,0.62314,0.6689,0.70625,0.63125,0.64807,0.67515,0.72567,0.7154,0.64539,0.69122,0.63393,NaN
0.73765,0.70372,0.71205,0.78132,0.74397,0.68601,0.68772,0.7151,0.66563,0.77976,0.83028,0.77515,0.74382,0.74687,0.7349,0.55432,0.7625,0.63966,0.62976,0.74859,0.58237,0.54539,0.78132,0.63601,0.82827,0.51726,0.57202,0.75216,0.84062,0.74338,0.74546,0.71004,0.58601,0.79234,0.73862,0.6971,0.73921,0.78021,0.59435,0.71369,0.74234,0.6247,0.77299,0.62195,0.67411,0.57731,0.69494,0.75156,0.7157,0.84792,0.65692,0.84554,0.70804,0.59241,0.68497,0.62671,0.67664,0.77507,0.67604,0.81637,0.73564,0.65841,0.71109,0.69844,0.71421,0.64747,0.65632,0.69479,0.75737,0.54435,0.63646,0.5814,0.73765,0.74963,0.69851,0.70536,0.65632,0.76927,0.69948,0.65833,0.72917,0.67999,0.67813,0.70952,0.74085,0.73073,0.76429,0.72879,0.69129,0.6596,0.675,0.63914,0.67991,0.81823,0.61845,0.86667,0.66257,0.67984,0.6814,0.59911,0.68028,0.74479,0.72202,0.67202,0.6026,0.74754,0.65685,0.61882,0.61838,0.73185,0.76146,0.71458,0.79531,0.75685,0.73185,0.70439,0.73132,0.69063,0.75945,0.60268,0.50469,0.73452,0.74606,0.82054,0.82567,0.49851,0.74479,0.65737,0.66771,0.69323,0.75112,0.68616,0.67515,0.64859,0.74695,0.89695,0.78594,0.68289,0.70476,0.89182,0.75677,0.65313,0.64799,0.62976,0.725,0.72046,0.75022,0.71927,0.67411,0.75007,0.55744,0.69591,0.74382,0.72299,0.72664,0.71935,0.57307,0.72626,0.64226,0.72098,0.42292,0.78192,0.79025,0.80789,0.66741,0.73192,0.74219,0.70015,0.74234,0.7125,0.66198,0.63237,0.8096,0.72262,0.77403,0.75737,0.76317,0.71049,0.66153,0.71741,0.80022,0.67396,0.73132,0.65885,0.76205,0.56362,0.64375,0.7564,0.7439,0.71042,0.72813,0.67552,0.72463,0.64226,0.66949,0.69033,NaN
0.62366,0.54896,0.69167,0.60469,0.72984,0.71563,0.64234,0.68549,0.74539,0.65938,0.66629,0.71726,0.70484,0.73601,0.61778,0.64955,0.53601,0.63177,0.5375,0.6907,0.52463,0.62515,0.65156,0.63438,0.59539,0.61563,0.62976,0.61942,0.64851,0.68237,0.72507,0.71153,0.62188,0.71882,0.73385,0.72984,0.70945,0.6756,0.68021,0.79955,0.59382,0.57932,0.6276,0.69844,0.66935,0.76317,0.74643,0.6532,0.70171,0.67768,0.77716,0.6564,0.62515,0.5564,0.66473,0.63132,0.63438,0.77031,0.59643,0.71161,0.65275,0.66302,0.73132,0.70632,0.80007,0.72708,0.73281,0.7308,0.659,0.55208,0.66935,0.64226,0.56101,0.66049,0.61563,0.6381,0.52969,0.68966,0.58549,0.7256,0.7683,0.50662,0.68601,0.61101,0.81421,0.48862,0.7564,0.68028,0.70841,0.66734,0.73289,0.67188,0.63765,0.70112,0.67619,0.65893,0.60781,0.53757,0.72976,0.6131,0.6974,0.76518,0.74226,0.68289,0.60737,0.63341,0.70833,0.82031,0.62626,0.75521,0.72247,0.8006,0.60945,0.60208,0.65208,0.74963,0.65781,0.64851,0.60156,0.62292,0.6907,0.75476,0.74442,0.65015,0.67716,0.51265,0.71518,0.7026,0.68497,0.66987,0.73073,0.69702,0.76116,0.65632,0.67046,0.69844,0.66882,0.66563,0.69687,0.65268,0.64591,0.72664,0.7526,0.60938,0.57351,0.77195,0.65171,0.73341,0.74747,0.57656,0.7183,0.6224,0.66406,0.63073,0.62813,0.55833,0.68705,0.68088,0.73438,0.7131,0.59643,0.68653,0.70112,0.75625,0.6689,0.63966,0.59695,0.65476,0.6532,0.76726,0.65737,0.56213,0.62984,0.73348,0.70067,0.7151,0.71153,0.78385,0.7724,0.67827,0.65796,0.5256,0.76094,0.67924,0.65417,0.65275,0.72976,0.78601,0.66101,0.63705,0.74851,0.76778,0.66064,0.74375,0.62723,0.72932,NaN
0.66429,0.71458,0.73229,0.78594,0.76109,0.69063,0.69859,0.75424,0.72976,0.79688,0.78817,0.83914,0.71421,0.78289,0.75528,0.6933,0.67664,0.67552,0.55313,0.8032,0.60275,0.6689,0.74219,0.7125,0.70789,0.64375,0.68914,0.65379,0.69226,0.73862,0.7532,0.77091,0.68438,0.80632,0.74635,0.71421,0.72195,0.74747,0.63021,0.81205,0.6407,0.57307,0.73385,0.73281,0.66622,0.62567,0.80893,0.75632,0.76109,0.79955,0.75528,0.79077,0.65015,0.62827,0.66473,0.65007,0.69688,0.88906,0.64018,0.83036,0.64963,0.7224,0.80945,0.69695,0.8282,0.70833,0.74844,0.69643,0.76213,0.65833,0.68185,0.66726,0.69539,0.65737,0.6625,0.60372,0.64844,0.83966,0.65737,0.76622,0.74955,0.59412,0.77351,0.67351,0.79546,0.62612,0.77515,0.71466,0.72091,0.66734,0.72039,0.77812,0.68452,0.85112,0.70119,0.75268,0.71406,0.65632,0.72664,0.68497,0.57865,0.80893,0.79851,0.71101,0.65112,0.72091,0.68646,0.72969,0.63876,0.70521,0.70685,0.74747,0.78132,0.73958,0.75833,0.74963,0.71719,0.70789,0.69219,0.51667,0.63132,0.78289,0.75379,0.72515,0.70841,0.52202,0.8183,0.74323,0.7881,0.70112,0.77448,0.74077,0.74866,0.6032,0.63609,0.88281,0.76257,0.68125,0.78438,0.76205,0.81778,0.70789,0.73385,0.52812,0.64851,0.83132,0.77671,0.73028,0.72872,0.67969,0.6683,0.65052,0.80156,0.61198,0.70312,0.61771,0.69643,0.72463,0.66563,0.77247,0.5308,0.74278,0.80424,0.86562,0.66265,0.75841,0.62195,0.71414,0.73132,0.79539,0.69799,0.66838,0.73296,0.82098,0.81942,0.73073,0.72403,0.77135,0.7724,0.7689,0.84859,0.64747,0.83281,0.67612,0.71667,0.69963,0.72351,0.84851,0.67351,0.76205,0.74539,0.72091,0.75439,0.75625,0.72098,0.76994,NaN
0.64665,0.6657,0.72716,0.7881,0.78185,0.75216,0.65685,0.72098,0.71317,0.73966,0.74866,0.7349,0.7872,0.77567,0.72827,0.66823,0.63713,0.67455,0.60737,0.75104,0.62574,0.57418,0.80372,0.68341,0.68177,0.63237,0.65052,0.66845,0.76838,0.73542,0.74896,0.84062,0.63549,0.74896,0.72143,0.76205,0.76771,0.74859,0.64487,0.80573,0.83854,0.74591,0.79018,0.72768,0.73906,0.67976,0.7526,0.74598,0.77158,0.83817,0.67813,0.77612,0.65841,0.55841,0.5971,0.71458,0.75216,0.7881,0.64963,0.8157,0.70268,0.61726,0.78021,0.67307,0.71458,0.68445,0.7631,0.70379,0.77158,0.63862,0.65796,0.62135,0.64115,0.68542,0.80737,0.66094,0.59539,0.8064,0.70223,0.70171,0.75275,0.55774,0.6465,0.61927,0.73497,0.68036,0.79591,0.75625,0.73125,0.65997,0.6715,0.68341,0.73028,0.82619,0.56153,0.83713,0.6506,0.61771,0.68802,0.66406,0.64018,0.74754,0.78698,0.6724,0.50848,0.83125,0.67195,0.63497,0.63676,0.79382,0.71734,0.77359,0.83036,0.71882,0.7532,0.70372,0.81622,0.56109,0.61622,0.65737,0.59911,0.76615,0.80476,0.68653,0.79688,0.46481,0.78817,0.68705,0.72359,0.76682,0.7933,0.78341,0.64353,0.62396,0.72887,0.80997,0.75432,0.73341,0.74591,0.7776,0.72202,0.68504,0.73705,0.60216,0.6965,0.72708,0.80372,0.70952,0.68281,0.67768,0.61198,0.67976,0.77247,0.71622,0.70112,0.71882,0.70052,0.83705,0.66362,0.71719,0.49754,0.74062,0.81667,0.74903,0.60112,0.61875,0.70119,0.70052,0.71771,0.76317,0.52411,0.70699,0.77247,0.7907,0.83304,0.79955,0.82812,0.73185,0.69226,0.66049,0.86622,0.68921,0.70893,0.54182,0.72612,0.63616,0.73192,0.71615,0.73385,0.69338,0.78817,0.69702,0.64613,0.77403,0.70632,0.78237,NaN
0.67999,0.59174,0.71153,0.67664,0.70476,0.74695,0.68601,0.60848,0.67984,0.74382,0.69658,0.75781,0.65491,0.73921,0.63452,0.6349,0.58713,0.62768,0.67507,0.64063,0.69033,0.5721,0.68601,0.73132,0.65156,0.6907,0.63281,0.71845,0.66734,0.73021,0.68125,0.64479,0.6282,0.71875,0.7006,0.70164,0.70313,0.69025,0.66049,0.67552,0.75,0.58341,0.8381,0.6933,0.56823,0.72768,0.64115,0.6189,0.59866,0.73817,0.62604,0.68132,0.53445,0.57195,0.62314,0.6375,0.63132,0.68914,0.66004,0.70112,0.77247,0.62768,0.6625,0.71577,0.6,0.71362,0.66726,0.69129,0.66949,0.60737,0.634,0.60469,0.69844,0.66458,0.74695,0.70885,0.54539,0.66369,0.65015,0.67463,0.74442,0.49628,0.62671,0.61406,0.71414,0.70536,0.65007,0.79167,0.58854,0.68601,0.72671,0.63445,0.5532,0.73661,0.67091,0.72254,0.57976,0.69063,0.59844,0.65885,0.65268,0.65379,0.62656,0.62969,0.60536,0.63229,0.68237,0.61726,0.63676,0.65112,0.61838,0.69025,0.6564,0.77299,0.67924,0.6631,0.72351,0.63921,0.57976,0.69278,0.57515,0.71406,0.67455,0.6282,0.68229,0.51168,0.65692,0.65372,0.73192,0.69598,0.73497,0.5907,0.72999,0.725,0.67679,0.70789,0.67515,0.67403,0.6407,0.6474,0.67932,0.56421,0.76622,0.5907,0.62671,0.70938,0.61101,0.63869,0.61823,0.65893,0.6474,0.58601,0.68289,0.7006,0.5907,0.6657,0.6349,0.62247,0.66362,0.7401,0.53609,0.69479,0.68958,0.63132,0.65632,0.76667,0.67202,0.68281,0.67188,0.68609,0.74598,0.61012,0.68601,0.71257,0.7247,0.7506,0.66979,0.6381,0.66205,0.76882,0.72351,0.61525,0.62976,0.63348,0.77091,0.59241,0.67671,0.71406,0.64844,0.62879,0.61109,0.72307,0.65238,0.65945,0.62612,0.70528,NaN
0.80588,0.65632,0.78653,0.68185,0.70074,0.68341,0.80387,0.75521,0.74115,0.71153,0.77351,0.76942,0.7433,0.70365,0.69063,0.59963,0.69323,0.62143,0.58549,0.72619,0.60372,0.54278,0.65372,0.67403,0.70067,0.58237,0.59754,0.68705,0.7276,0.75119,0.82723,0.74077,0.63862,0.78348,0.71205,0.65908,0.79598,0.80469,0.68549,0.84025,0.64182,0.64293,0.7433,0.7058,0.66109,0.64554,0.6965,0.65208,0.72143,0.79115,0.7439,0.77001,0.68668,0.58981,0.7032,0.62411,0.71778,0.80685,0.70885,0.81585,0.67158,0.78289,0.74286,0.66042,0.78973,0.65007,0.67247,0.76302,0.69643,0.62924,0.66719,0.634,0.70067,0.65744,0.61362,0.66109,0.61101,0.8,0.61146,0.75781,0.7776,0.73884,0.73385,0.73817,0.73824,0.59271,0.78043,0.67515,0.67827,0.71012,0.73073,0.64903,0.68356,0.75104,0.73043,0.7651,0.62872,0.63036,0.69442,0.65796,0.66205,0.83177,0.76213,0.67254,0.65833,0.68452,0.69382,0.68185,0.64286,0.73757,0.81094,0.80781,0.66146,0.70007,0.70945,0.63199,0.6756,0.70469,0.8131,0.60112,0.65833,0.85379,0.67054,0.81793,0.7189,0.50841,0.80365,0.7183,0.65781,0.65104,0.74018,0.74293,0.75588,0.73036,0.7256,0.7756,0.76979,0.59903,0.77716,0.759,0.69375,0.7224,0.75893,0.63653,0.6401,0.72098,0.68824,0.84688,0.76734,0.73705,0.68088,0.58914,0.75372,0.69747,0.67299,0.65945,0.67567,0.61533,0.71049,0.77359,0.55365,0.7689,0.78557,0.79591,0.76376,0.76265,0.70417,0.72567,0.76786,0.75365,0.65521,0.61935,0.72262,0.71585,0.74851,0.7433,0.67515,0.77872,0.76414,0.76689,0.67262,0.64531,0.79955,0.72292,0.76049,0.57351,0.76615,0.76942,0.66838,0.62135,0.78177,0.71562,0.78036,0.73028,0.61272,0.66064,NaN
0.72359,0.67716,0.75737,0.68914,0.69866,0.7782,0.75491,0.69792,0.66719,0.75945,0.81935,0.73921,0.81101,0.82031,0.66146,0.56838,0.65781,0.71935,0.68757,0.65952,0.61518,0.5782,0.81726,0.69695,0.75484,0.6282,0.59859,0.73497,0.83281,0.76994,0.72515,0.78661,0.62195,0.79077,0.81205,0.72991,0.81265,0.71927,0.65841,0.79338,0.7939,0.72314,0.8058,0.62039,0.72254,0.70387,0.6965,0.7625,0.68601,0.8026,0.73661,0.81897,0.73772,0.58147,0.66778,0.67515,0.7407,0.82976,0.65573,0.84606,0.81533,0.69122,0.74702,0.7625,0.73765,0.70841,0.72039,0.74323,0.79018,0.58966,0.67865,0.61734,0.72671,0.81057,0.76882,0.73817,0.57976,0.72083,0.73542,0.7224,0.80885,0.59092,0.67969,0.69859,0.75804,0.73229,0.7471,0.74598,0.75223,0.70179,0.78594,0.68445,0.7096,0.81979,0.62001,0.88073,0.63289,0.71577,0.72359,0.66629,0.75997,0.74948,0.78296,0.70796,0.59167,0.82411,0.72091,0.65164,0.66994,0.84591,0.80365,0.82865,0.77187,0.78653,0.75841,0.6872,0.81101,0.66094,0.68601,0.69799,0.59688,0.78296,0.78824,0.78147,0.84911,0.47507,0.7276,0.74018,0.72865,0.76042,0.84955,0.74397,0.68921,0.66577,0.74539,0.77351,0.8125,0.7282,0.7657,0.84338,0.68021,0.70781,0.71518,0.70945,0.75781,0.73765,0.73304,0.78021,0.71004,0.72039,0.66213,0.66622,0.70476,0.79955,0.73132,0.72091,0.6215,0.81845,0.72507,0.80067,0.51823,0.84911,0.77619,0.77195,0.64085,0.72098,0.78125,0.76109,0.80327,0.82344,0.61979,0.66518,0.87366,0.71168,0.83497,0.84018,0.86161,0.70893,0.67872,0.73147,0.73929,0.69115,0.71101,0.62917,0.71674,0.60893,0.72656,0.73921,0.72984,0.67448,0.82031,0.72396,0.71057,0.7282,0.65856,0.70751,NaN
0.71109,0.73966,0.65737,0.57039,0.62054,0.59695,0.65179,0.77083,0.67031,0.76882,0.72247,0.71734,0.74226,0.76094,0.67083,0.74129,0.57552,0.7006,0.70632,0.6439,0.6183,0.68132,0.68914,0.71257,0.71109,0.6657,0.74234,0.76622,0.70781,0.71473,0.66577,0.68244,0.57507,0.73452,0.8256,0.63616,0.72515,0.6849,0.79591,0.70692,0.6689,0.63251,0.7256,0.63601,0.59025,0.61845,0.78192,0.62188,0.62976,0.78073,0.65432,0.7721,0.54397,0.73772,0.74591,0.50952,0.5907,0.75476,0.54427,0.75126,0.78824,0.68705,0.71265,0.80625,0.65952,0.74487,0.65164,0.6651,0.70997,0.60528,0.67448,0.63296,0.75796,0.82411,0.73445,0.76629,0.63705,0.68542,0.66979,0.71615,0.75365,0.49717,0.71094,0.75484,0.66741,0.67813,0.70022,0.77411,0.67932,0.70179,0.72344,0.7907,0.55647,0.79896,0.6471,0.77552,0.73914,0.7939,0.77046,0.69963,0.6881,0.7026,0.71734,0.77671,0.68125,0.68244,0.68237,0.66726,0.68869,0.68549,0.73698,0.75573,0.76875,0.87612,0.65841,0.83095,0.77976,0.74635,0.61726,0.69278,0.54063,0.76109,0.70283,0.6471,0.70432,0.63132,0.72552,0.75997,0.6974,0.58021,0.8381,0.6346,0.66838,0.7439,0.72976,0.75476,0.71562,0.63445,0.7282,0.72567,0.69271,0.54219,0.68497,0.7407,0.66719,0.70327,0.62679,0.67917,0.64963,0.62664,0.71942,0.6631,0.66101,0.71518,0.79695,0.63966,0.64442,0.68199,0.68653,0.76213,0.59635,0.73557,0.73348,0.68445,0.70647,0.73244,0.62187,0.66421,0.6689,0.74531,0.65104,0.64226,0.79554,0.70856,0.7558,0.72247,0.74182,0.64643,0.61622,0.7221,0.73929,0.6724,0.71101,0.68646,0.72091,0.69955,0.64531,0.69546,0.60171,0.83802,0.69844,0.81042,0.72619,0.78757,0.76376,0.64606,NaN
0.60491,0.75521,0.71979,0.71406,0.70171,0.60625,0.72671,0.64799,0.67664,0.69688,0.76004,0.77039,0.72984,0.75789,0.67716,0.68705,0.64851,0.7724,0.53125,0.76257,0.56213,0.72202,0.69531,0.69063,0.62351,0.66563,0.75164,0.57254,0.63289,0.73237,0.6657,0.81153,0.7375,0.80007,0.68385,0.63296,0.7032,0.70685,0.69583,0.78705,0.60007,0.58557,0.72448,0.64844,0.5881,0.62254,0.8308,0.63132,0.65796,0.68393,0.71466,0.74077,0.62515,0.66265,0.64598,0.5782,0.70312,0.81719,0.65268,0.80848,0.759,0.71302,0.85007,0.75632,0.72195,0.74896,0.70156,0.68705,0.71838,0.72396,0.57872,0.74539,0.69851,0.80737,0.69688,0.68185,0.60469,0.72716,0.64174,0.83497,0.78393,0.6035,0.73289,0.64539,0.73609,0.67299,0.6689,0.64903,0.58966,0.70484,0.71726,0.75625,0.68765,0.82299,0.70432,0.75268,0.71719,0.67195,0.72039,0.74435,0.66302,0.8308,0.79226,0.76414,0.66049,0.69278,0.66458,0.72656,0.66064,0.71458,0.64435,0.79435,0.65945,0.72083,0.73958,0.73088,0.75156,0.74226,0.64531,0.60104,0.60945,0.77351,0.72254,0.69077,0.63341,0.5939,0.75268,0.7901,0.72247,0.67299,0.79323,0.70952,0.68304,0.66882,0.62671,0.76719,0.7907,0.65938,0.79375,0.64018,0.73653,0.63914,0.78073,0.6375,0.65476,0.7782,0.71421,0.74278,0.68497,0.63281,0.78705,0.70365,0.79844,0.63698,0.725,0.57083,0.72455,0.7215,0.7125,0.79435,0.64955,0.78966,0.73549,0.74375,0.78452,0.76778,0.60945,0.67664,0.78445,0.81101,0.70112,0.684,0.72046,0.74911,0.75067,0.7401,0.73966,0.69323,0.70677,0.72827,0.70484,0.69435,0.73906,0.68549,0.62917,0.80275,0.74226,0.68914,0.59539,0.72143,0.74851,0.74903,0.70439,0.72812,0.66473,0.69807,NaN
0.71272,0.68802,0.69635,0.75,0.63765,0.71094,0.71265,0.58705,0.6157,0.66719,0.80536,0.6907,0.66577,0.67507,0.64435,0.46987,0.77507,0.70833,0.58906,0.72976,0.58244,0.48921,0.75937,0.57344,0.7407,0.52656,0.4782,0.66473,0.80632,0.69018,0.68601,0.78185,0.59219,0.71726,0.73854,0.62202,0.71726,0.73966,0.55677,0.69487,0.72351,0.64338,0.69792,0.55625,0.71466,0.57411,0.65424,0.70476,0.64702,0.77924,0.60997,0.78296,0.78921,0.50171,0.57254,0.64539,0.63281,0.7375,0.68862,0.76004,0.75432,0.62083,0.73914,0.64539,0.67664,0.64115,0.63438,0.70112,0.70744,0.5974,0.63966,0.53757,0.71882,0.76518,0.69219,0.70216,0.59375,0.65997,0.66205,0.63966,0.75737,0.69568,0.62507,0.63132,0.71577,0.74018,0.69859,0.6631,0.68497,0.72515,0.65945,0.58594,0.75796,0.67768,0.559,0.81049,0.68437,0.61414,0.67195,0.55216,0.67396,0.66674,0.69382,0.6157,0.55893,0.7131,0.60052,0.56875,0.52783,0.69115,0.71153,0.69903,0.69539,0.67552,0.74115,0.62932,0.67188,0.58132,0.66562,0.62448,0.58601,0.71257,0.72411,0.77359,0.7881,0.40171,0.65737,0.65417,0.57091,0.75268,0.72917,0.62359,0.65022,0.58914,0.75327,0.80625,0.84226,0.63594,0.67344,0.81987,0.6506,0.63757,0.64167,0.68594,0.73757,0.68601,0.63765,0.68497,0.66153,0.74062,0.59487,0.66771,0.7375,0.72917,0.66094,0.67552,0.57299,0.75119,0.62344,0.72716,0.42299,0.83185,0.71518,0.75156,0.66421,0.66622,0.73601,0.66257,0.82351,0.71257,0.62143,0.63244,0.70327,0.62879,0.73973,0.71667,0.76935,0.64792,0.61771,0.63609,0.65952,0.70841,0.6625,0.54955,0.62448,0.55432,0.62507,0.66257,0.75632,0.60112,0.71257,0.6381,0.63095,0.59219,0.53504,0.67463,NaN
0.57842,0.73185,0.63705,0.70945,0.6907,0.58289,0.55007,0.63817,0.57202,0.69851,0.69293,0.6375,0.7096,0.67515,0.64129,0.62083,0.62098,0.72091,0.67351,0.70469,0.50126,0.49554,0.73757,0.52976,0.68437,0.57976,0.5375,0.62418,0.69702,0.63802,0.55469,0.75573,0.59851,0.62344,0.68653,0.70007,0.61406,0.58973,0.53497,0.66458,0.67344,0.6433,0.59278,0.55007,0.66979,0.69799,0.63021,0.66421,0.6596,0.70119,0.59948,0.72976,0.66101,0.53914,0.47887,0.56719,0.65164,0.71882,0.54911,0.7183,0.62716,0.53237,0.69219,0.58921,0.64531,0.5933,0.57507,0.66057,0.70231,0.59747,0.69182,0.51563,0.6375,0.74115,0.69851,0.57396,0.57299,0.63088,0.61213,0.63348,0.65848,0.53326,0.66577,0.60313,0.71882,0.64546,0.64851,0.6974,0.7276,0.63757,0.61265,0.66726,0.71726,0.72254,0.56101,0.67723,0.72507,0.58594,0.6625,0.59792,0.56153,0.60432,0.675,0.675,0.58296,0.7901,0.58393,0.57195,0.66228,0.75893,0.65119,0.67307,0.79546,0.65268,0.65997,0.76674,0.72195,0.48244,0.52195,0.55997,0.59859,0.60625,0.68862,0.62976,0.74948,0.42991,0.62723,0.67091,0.64598,0.66004,0.73966,0.58914,0.65134,0.50469,0.65022,0.72507,0.72671,0.70164,0.66101,0.69271,0.65692,0.5814,0.58028,0.57039,0.6939,0.72031,0.65632,0.56213,0.57604,0.5532,0.60833,0.68341,0.6407,0.63549,0.65476,0.6256,0.66458,0.85841,0.70997,0.60417,0.51369,0.74323,0.68802,0.66414,0.51726,0.54948,0.58921,0.6375,0.67969,0.66265,0.55588,0.63147,0.69695,0.74122,0.71064,0.65841,0.74948,0.61049,0.63966,0.61726,0.72195,0.63973,0.64382,0.43504,0.5631,0.57314,0.58452,0.67813,0.7375,0.65848,0.65015,0.69025,0.6154,0.62976,0.76205,0.7506,NaN
